0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00010104,-0.00010104,-0.00010104,-0.00010104,-0.00010104,-0.00010104,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00030313,-0.00030313,-0.00030313,-0.00030313,-0.00030313,-0.00030313,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,-0.00050521,-0.00050521,-0.00050521,-0.00050521,-0.00050521,-0.00050521
0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00010104,-0.00010104,-0.00010104,-0.00010104,-0.00010104,-0.00010104,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00030313,-0.00030313,-0.00030313,-0.00030313,-0.00030313,-0.00030313,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,-0.00050521,-0.00050521,-0.00050521,-0.00050521,-0.00050521,-0.00050521
0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00010104,-0.00010104,-0.00010104,-0.00010104,-0.00010104,-0.00010104,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00030313,-0.00030313,-0.00030313,-0.00030313,-0.00030313,-0.00030313,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,-0.00050521,-0.00050521,-0.00050521,-0.00050521,-0.00050521,-0.00050521
0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00010104,-0.00010104,-0.00010104,-0.00010104,-0.00010104,-0.00010104,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00030313,-0.00030313,-0.00030313,-0.00030313,-0.00030313,-0.00030313,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,-0.00050521,-0.00050521,-0.00050521,-0.00050521,-0.00050521,-0.00050521
0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00010104,-0.00010104,-0.00010104,-0.00010104,-0.00010104,-0.00010104,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00030313,-0.00030313,-0.00030313,-0.00030313,-0.00030313,-0.00030313,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,-0.00050521,-0.00050521,-0.00050521,-0.00050521,-0.00050521,-0.00050521
0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00010104,-0.00010104,-0.00010104,-0.00010104,-0.00010104,-0.00010104,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00030313,-0.00030313,-0.00030313,-0.00030313,-0.00030313,-0.00030313,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,-0.00050521,-0.00050521,-0.00050521,-0.00050521,-0.00050521,-0.00050521
0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00010104,-0.00010104,-0.00010104,-0.00010104,-0.00010104,-0.00010104,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00030313,-0.00030313,-0.00030313,-0.00030313,-0.00030313,-0.00030313,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,-0.00050521,-0.00050521,-0.00050521,-0.00050521,-0.00050521,-0.00050521
0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00010104,-0.00010104,-0.00010104,-0.00010104,-0.00010104,-0.00010104,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00030313,-0.00030313,-0.00030313,-0.00030313,-0.00030313,-0.00030313,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,-0.00050521,-0.00050521,-0.00050521,-0.00050521,-0.00050521,-0.00050521
0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00010104,-0.00010104,-0.00010104,-0.00010104,-0.00010104,-0.00010104,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00030313,-0.00030313,-0.00030313,-0.00030313,-0.00030313,-0.00030313,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,-0.00050521,-0.00050521,-0.00050521,-0.00050521,-0.00050521,-0.00050521
0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00010104,-0.00010104,-0.00010104,-0.00010104,-0.00010104,-0.00010104,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00030313,-0.00030313,-0.00030313,-0.00030313,-0.00030313,-0.00030313,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,-0.00050521,-0.00050521,-0.00050521,-0.00050521,-0.00050521,-0.00050521
0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00010104,-0.00010104,-0.00010104,-0.00010104,-0.00010104,-0.00010104,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00030313,-0.00030313,-0.00030313,-0.00030313,-0.00030313,-0.00030313,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,-0.00050521,-0.00050521,-0.00050521,-0.00050521,-0.00050521,-0.00050521
0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00010104,-0.00010104,-0.00010104,-0.00010104,-0.00010104,-0.00010104,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00030313,-0.00030313,-0.00030313,-0.00030313,-0.00030313,-0.00030313,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,-0.00050521,-0.00050521,-0.00050521,-0.00050521,-0.00050521,-0.00050521
0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00010104,-0.00010104,-0.00010104,-0.00010104,-0.00010104,-0.00010104,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00030313,-0.00030313,-0.00030313,-0.00030313,-0.00030313,-0.00030313,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,-0.00050521,-0.00050521,-0.00050521,-0.00050521,-0.00050521,-0.00050521
0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00010104,-0.00010104,-0.00010104,-0.00010104,-0.00010104,-0.00010104,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00030313,-0.00030313,-0.00030313,-0.00030313,-0.00030313,-0.00030313,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,-0.00050521,-0.00050521,-0.00050521,-0.00050521,-0.00050521,-0.00050521
0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00010104,-0.00010104,-0.00010104,-0.00010104,-0.00010104,-0.00010104,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00030313,-0.00030313,-0.00030313,-0.00030313,-0.00030313,-0.00030313,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,-0.00050521,-0.00050521,-0.00050521,-0.00050521,-0.00050521,-0.00050521
0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00010104,-0.00010104,-0.00010104,-0.00010104,-0.00010104,-0.00010104,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00030313,-0.00030313,-0.00030313,-0.00030313,-0.00030313,-0.00030313,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,-0.00050521,-0.00050521,-0.00050521,-0.00050521,-0.00050521,-0.00050521
0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00010104,-0.00010104,-0.00010104,-0.00010104,-0.00010104,-0.00010104,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00030313,-0.00030313,-0.00030313,-0.00030313,-0.00030313,-0.00030313,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,-0.00050521,-0.00050521,-0.00050521,-0.00050521,-0.00050521,-0.00050521
0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00010104,-0.00010104,-0.00010104,-0.00010104,-0.00010104,-0.00010104,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00030313,-0.00030313,-0.00030313,-0.00030313,-0.00030313,-0.00030313,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,-0.00050521,-0.00050521,-0.00050521,-0.00050521,-0.00050521,-0.00050521
0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00010104,-0.00010104,-0.00010104,-0.00010104,-0.00010104,-0.00010104,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00010104,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,0.00030313,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00020208,-0.00030313,-0.00030313,-0.00030313,-0.00030313,-0.00030313,-0.00030313,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,0.00020208,-0.00050521,-0.00050521,-0.00050521,-0.00050521,-0.00050521,-0.00050521
